"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"5001",5001,2,2,2,3,4,2,4,1,1,4,4,1,1,4,4,4,2,4,5,3,57,57,14,12,14
"5002",5002,4,1,2,2,2,5,5,2,1,4,4,4,1,2,1,1,4,4,5,1,55,61,6,8,9
"5003",5003,2,4,1,3,1,4,4,1,1,1,4,3,3,4,3,4,3,3,5,2,56,61,9,12,13
"5004",5004,2,2,1,2,2,1,4,4,1,2,5,4,4,5,4,4,5,4,1,4,61,78,9,7,12
"5005",5005,1,1,2,4,5,2,2,3,2,1,4,1,4,2,1,4,3,1,5,1,49,42,11,6,10
"5006",5006,4,3,5,4,5,4,5,3,2,2,5,5,3,4,3,5,3,5,5,1,76,78,12,10,17
"5007",5007,4,4,3,3,5,3,5,5,3,4,4,3,1,2,5,4,3,4,2,3,70,70,7,9,13
"5008",5008,5,1,5,5,5,5,1,5,4,4,5,5,5,5,4,4,5,5,5,5,88,105,13,6,13
"5009",5009,4,4,2,4,4,4,4,2,1,3,4,5,1,5,5,4,5,4,5,2,72,78,12,12,12
"5010",5010,5,5,4,4,5,2,1,4,2,5,3,5,5,2,4,5,5,5,5,2,78,83,12,11,11
"5011",5011,1,1,1,3,3,1,1,4,1,1,5,1,2,4,1,1,3,1,5,4,44,50,12,11,10
"5012",5012,2,3,3,2,3,2,3,2,1,1,3,2,5,4,2,1,2,4,4,2,51,41,13,6,10
"5013",5013,5,2,1,3,4,1,1,2,1,1,2,2,2,1,2,2,5,5,5,2,49,52,10,12,13
"5014",5014,4,1,2,1,1,5,4,2,1,1,4,1,2,4,1,4,5,4,4,1,52,55,14,9,10
"5015",5015,1,5,2,2,3,1,3,1,1,1,4,2,1,2,1,4,3,2,1,1,41,53,13,11,11
"5016",5016,2,5,4,4,4,4,5,4,3,4,5,4,4,4,4,3,3,4,4,4,78,86,12,10,12
"5017",5017,5,5,4,4,4,5,4,5,2,5,5,5,5,5,4,5,3,4,4,3,86,73,11,7,16
"5018",5018,5,2,3,2,4,2,2,4,2,2,5,5,2,5,1,1,3,5,5,5,65,57,12,11,12
"5019",5019,5,5,5,1,5,5,5,4,1,5,1,5,1,5,5,1,5,5,5,5,79,84,14,9,13
"5020",5020,1,1,5,4,2,4,4,1,1,5,5,4,2,4,1,2,4,4,3,1,58,57,13,9,9
"5021",5021,5,5,4,3,5,1,5,5,2,4,5,4,5,4,4,2,5,2,5,5,80,91,12,9,14
"5022",5022,4,4,1,5,4,2,2,2,1,2,5,5,4,4,2,5,3,5,4,2,66,76,12,8,13
"5023",5023,3,4,4,4,4,2,5,4,3,3,4,3,4,4,4,5,5,4,5,1,75,72,13,6,9
"5024",5024,3,4,3,3,3,2,4,3,1,2,2,5,4,3,2,3,3,5,3,3,61,70,11,8,7
"5025",5025,4,3,2,3,5,3,4,5,1,1,5,4,3,5,4,5,4,3,5,3,72,79,10,7,17
"5026",5026,1,1,1,4,1,1,1,1,1,1,1,4,1,5,4,1,3,1,3,1,37,36,13,10,10
"5027",5027,5,4,4,5,5,1,4,4,2,2,5,5,4,5,5,5,3,2,4,5,79,77,12,10,10
"5028",5028,1,1,5,1,4,1,1,1,1,1,5,1,1,1,1,1,5,1,5,1,39,21,5,5,14
"5029",5029,4,5,5,5,4,5,5,4,5,5,5,5,4,3,4,5,5,5,5,5,93,94,12,2,14
"5030",5030,1,5,5,2,5,5,5,5,1,2,5,1,1,5,1,5,5,1,5,1,66,75,7,8,15
