"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"2501",2501,1,4,2,1,1,2,2,1,1,1,4,5,1,1,3,2,2,4,5,4,47,56,13,14,10
"2502",2502,4,4,3,2,4,2,5,5,2,4,5,5,5,5,5,4,5,3,5,4,81,79,9,7,6
"2503",2503,2,3,3,5,3,1,1,2,1,2,4,3,1,5,2,5,1,2,5,4,55,61,13,9,13
"2504",2504,4,4,5,5,2,5,5,4,4,5,5,5,2,5,4,5,5,5,5,4,88,86,12,4,15
"2505",2505,3,5,4,3,4,2,5,4,2,4,4,4,3,5,5,4,3,4,4,4,76,75,11,9,8
"2506",2506,3,4,5,4,4,3,5,1,4,2,4,2,4,3,5,2,3,4,5,2,69,76,8,7,14
"2507",2507,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,1,2,4,89,104,12,6,15
"2508",2508,1,4,1,4,4,2,2,4,1,1,5,5,2,3,1,4,3,3,5,4,59,67,12,7,12
"2509",2509,3,2,3,1,3,3,4,2,1,1,4,3,4,4,3,4,4,4,5,2,60,60,10,6,12
"2510",2510,5,5,1,5,5,5,4,1,1,1,1,5,5,1,1,2,5,1,1,5,60,48,10,14,13
"2511",2511,4,1,4,2,4,1,5,2,1,4,4,4,4,2,2,4,4,5,5,2,64,61,14,10,12
"2512",2512,2,5,3,3,4,4,4,2,2,1,5,5,1,5,5,5,1,5,5,3,70,77,7,4,10
"2513",2513,5,4,4,5,5,5,4,4,4,1,5,5,5,5,1,4,2,4,4,4,80,76,14,4,11
"2514",2514,4,5,1,1,5,2,3,4,4,2,5,5,1,3,1,5,5,4,3,4,67,50,10,13,8
"2515",2515,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,4,3,5,5,3,83,75,11,6,14
"2516",2516,5,4,5,3,5,4,5,4,4,3,5,5,4,5,2,5,5,4,3,2,82,97,14,7,15
"2517",2517,4,1,5,1,4,1,2,1,1,4,5,2,4,4,4,5,2,2,4,1,57,47,8,8,12
"2518",2518,1,1,4,1,1,4,4,1,1,2,5,1,1,2,2,1,2,2,4,1,41,46,14,13,12
"2519",2519,1,4,4,2,1,2,2,1,1,2,4,2,1,4,4,2,2,2,5,1,47,33,11,12,11
"2520",2520,1,1,3,2,4,3,3,4,1,1,4,1,4,5,1,3,2,2,4,3,52,33,13,9,2
"2521",2521,4,3,3,5,2,2,5,5,1,4,5,5,1,5,1,5,2,5,2,4,69,81,14,8,14
"2522",2522,4,4,2,1,5,2,4,4,1,2,3,5,1,2,2,1,5,4,5,1,58,55,14,11,13
"2523",2523,5,3,5,5,5,5,5,1,3,5,5,4,5,5,5,5,5,5,5,3,89,103,14,9,16
"2524",2524,5,5,3,3,5,1,5,1,4,3,5,5,4,5,5,3,3,4,5,5,79,85,11,10,17
"2525",2525,5,5,5,4,5,4,5,4,5,2,4,4,5,5,4,1,4,3,5,4,83,93,12,10,18
"2526",2526,5,5,5,4,4,5,5,2,5,5,5,5,5,5,4,5,1,5,5,2,87,87,11,3,17
"2527",2527,2,3,2,4,5,3,5,5,1,2,5,5,4,4,4,4,4,5,5,2,74,86,7,7,11
"2528",2528,3,4,5,4,4,2,5,2,4,4,5,3,5,5,5,5,5,4,5,1,80,82,13,12,14
"2529",2529,2,2,2,2,1,1,1,2,1,1,5,4,2,4,1,2,3,2,5,3,46,61,14,10,11
"2530",2530,4,2,1,4,2,3,4,2,1,4,4,5,2,4,4,2,1,2,5,4,60,61,11,9,14
"2531",2531,2,3,2,2,5,4,4,4,1,4,4,4,2,3,4,1,4,4,5,1,63,53,14,9,14
"2532",2532,4,5,5,3,5,5,5,3,5,5,5,5,5,4,5,5,3,4,4,2,87,79,11,7,9
"2533",2533,5,4,5,5,5,4,4,5,3,5,5,5,5,5,4,5,5,4,5,5,93,84,13,3,9
"2534",2534,3,5,4,3,4,2,5,4,3,4,5,5,2,4,2,5,3,4,4,4,75,59,10,6,14
"2535",2535,5,5,5,5,2,5,5,5,5,5,5,5,1,5,2,5,5,5,5,2,87,79,12,9,11
"2536",2536,1,2,4,1,4,2,4,2,1,2,1,1,1,5,5,5,1,5,2,4,53,58,9,12,14
"2537",2537,1,1,1,4,3,1,1,2,1,1,5,4,1,5,1,1,1,1,5,2,42,45,13,14,12
"2538",2538,1,2,2,1,2,2,2,4,1,2,4,4,4,3,2,1,4,3,5,2,51,55,11,10,15
"2539",2539,5,5,1,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,5,5,91,98,9,10,13
"2540",2540,1,3,2,2,2,4,4,2,2,3,4,5,1,5,3,4,4,4,4,1,60,74,10,6,12
"2541",2541,4,2,5,4,4,4,5,4,4,2,5,3,4,4,2,4,3,5,5,2,75,70,10,4,11
"2542",2542,4,4,4,2,5,4,5,5,2,4,5,2,1,5,4,4,5,4,4,1,74,78,13,6,7
"2543",2543,4,4,3,3,4,4,4,1,3,4,4,4,3,5,3,2,4,4,5,1,69,60,10,6,15
"2544",2544,3,3,4,3,4,4,4,2,2,4,5,3,2,5,5,4,5,5,5,1,73,88,10,10,16
"2545",2545,1,1,5,1,1,1,1,1,1,1,3,4,1,1,5,1,3,2,5,1,40,46,12,9,18
"2546",2546,2,1,2,2,4,2,1,1,1,1,4,4,3,2,1,3,4,1,4,1,44,33,11,9,14
"2547",2547,3,3,3,2,4,4,3,4,2,2,4,4,2,3,4,4,4,4,4,4,67,76,11,8,11
"2548",2548,5,4,4,5,5,4,5,5,4,4,5,5,4,4,4,5,5,5,2,5,89,88,9,4,13
"2549",2549,2,1,3,5,4,4,3,3,3,4,5,5,4,2,3,3,5,1,5,1,66,76,11,11,9
"2550",2550,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,94,87,11,6,15
"2551",2551,1,4,2,2,1,4,5,1,1,1,5,4,1,4,4,1,5,1,4,1,52,67,8,14,13
