"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"3501",3501,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,1,5,5,94,93,11,4,8
"3502",3502,5,5,5,3,4,5,5,5,5,5,5,5,5,4,5,5,5,3,5,3,92,89,11,2,10
"3503",3503,3,1,2,3,2,1,3,1,1,4,3,4,2,4,5,2,2,3,1,1,48,57,11,14,11
"3504",3504,1,5,5,1,5,1,1,2,1,1,5,5,5,1,2,5,5,5,5,5,66,64,9,7,12
"3505",3505,2,3,2,2,4,2,2,2,1,1,4,4,4,5,1,2,4,4,4,2,55,65,12,8,10
"3506",3506,3,5,2,2,4,5,5,4,4,5,5,5,3,5,5,3,2,5,2,2,76,90,12,8,6
"3507",3507,3,5,4,2,5,5,5,1,4,5,5,5,5,5,4,5,1,5,5,3,82,88,14,10,11
"3508",3508,5,5,5,5,5,1,5,5,1,1,5,5,5,4,4,4,5,5,5,5,85,88,11,6,11
"3509",3509,2,1,3,2,4,3,5,4,1,3,5,4,5,4,1,1,5,4,5,3,65,73,14,9,10
"3510",3510,4,2,2,2,2,2,4,5,1,2,5,5,3,5,3,5,5,5,2,4,68,69,10,6,12
"3511",3511,3,2,2,3,4,5,5,4,1,2,4,1,3,2,3,2,5,3,4,3,61,76,14,9,13
"3512",3512,1,1,1,4,4,1,3,2,1,1,5,4,3,4,1,1,5,5,5,4,56,49,14,10,17
"3513",3513,5,1,1,3,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,32,43,8,14,14
"3514",3514,4,2,4,2,4,2,4,2,1,4,4,4,4,4,4,4,4,4,2,1,64,60,11,10,8
"3515",3515,4,5,1,5,5,1,1,2,1,1,5,5,5,5,4,1,5,1,5,1,63,54,11,4,16
"3516",3516,3,2,4,2,5,1,4,1,1,1,5,1,3,3,5,1,5,1,5,1,54,40,13,13,13
"3517",3517,3,4,2,1,1,3,3,3,1,4,5,4,4,2,3,2,4,4,4,2,59,58,13,12,15
"3518",3518,2,3,3,3,2,2,4,1,1,2,5,2,1,4,1,2,4,2,3,1,48,38,13,12,13
"3519",3519,5,4,5,5,4,5,5,5,5,4,5,5,5,5,2,2,5,5,2,5,88,98,9,2,8
"3520",3520,5,5,5,5,5,4,5,3,3,3,5,5,5,4,5,2,5,4,4,4,86,81,8,6,15
"3521",3521,2,4,1,2,4,1,2,1,1,2,4,4,1,3,4,3,3,4,2,5,53,53,11,10,9
"3522",3522,4,2,5,2,4,4,5,4,2,5,3,4,1,3,4,3,5,5,5,5,75,72,13,7,14
"3523",3523,5,4,2,1,5,4,2,2,1,4,2,1,1,5,4,2,2,2,2,1,52,57,12,7,11
"3524",3524,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,2,93,98,14,8,12
"3525",3525,3,1,5,2,4,2,3,2,1,1,5,4,4,4,4,5,5,1,4,1,61,59,12,9,13
"3526",3526,5,1,1,5,2,2,2,1,1,1,5,5,4,5,3,3,3,5,4,3,61,68,6,11,12
"3527",3527,4,1,4,4,5,2,4,2,4,1,5,5,4,4,4,4,4,1,5,3,70,79,10,7,17
"3528",3528,5,3,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,2,5,3,90,109,8,8,15
"3529",3529,1,1,1,1,2,2,2,2,1,1,2,4,1,1,4,1,4,1,5,1,38,43,13,12,16
"3530",3530,1,4,3,2,5,4,5,2,1,1,3,4,1,5,4,1,4,2,5,1,58,57,10,12,11
"3531",3531,1,1,1,2,1,2,3,5,1,1,5,4,1,5,1,1,5,2,5,1,48,41,14,13,8
"3532",3532,5,4,5,2,4,5,5,4,2,5,5,4,4,5,3,4,5,1,5,2,79,79,14,4,12
"3533",3533,3,2,5,5,5,2,1,4,1,3,5,5,3,3,4,5,1,2,4,1,64,64,9,6,10
"3534",3534,4,4,2,2,4,4,3,3,1,2,4,4,2,3,1,4,4,1,1,1,54,70,6,12,17
"3535",3535,1,2,1,4,5,2,2,1,1,1,5,4,1,2,4,1,2,2,5,1,47,43,13,9,18
"3536",3536,5,5,5,5,5,5,5,1,1,5,5,4,1,5,5,1,5,5,5,5,83,84,14,12,8
"3537",3537,5,4,5,3,5,5,4,4,4,4,5,4,2,3,5,5,5,3,5,3,83,75,7,4,9
"3538",3538,1,4,3,4,4,4,4,2,1,1,5,4,5,3,4,4,3,4,5,2,67,69,5,4,13
"3539",3539,2,1,1,3,3,2,2,3,1,2,3,5,2,3,2,2,2,2,4,2,47,49,14,9,12
"3540",3540,3,1,2,5,4,1,1,2,1,1,5,1,4,5,4,1,5,3,3,1,53,52,6,7,16
"3541",3541,4,1,4,4,3,1,2,2,1,2,2,4,2,2,3,1,4,4,5,5,56,43,13,11,15
"3542",3542,1,5,5,5,5,3,5,3,1,5,5,4,5,5,2,5,5,5,5,5,84,72,14,5,9
"3543",3543,2,1,1,3,3,2,2,2,1,1,4,4,1,4,3,2,4,4,5,1,50,70,11,8,7
"3544",3544,1,1,5,5,5,5,5,1,5,1,5,5,1,5,1,1,1,1,1,1,56,72,12,7,13
"3545",3545,4,2,3,5,4,4,4,4,2,4,5,5,4,5,2,1,5,4,5,4,76,83,11,5,15
"3546",3546,4,4,4,2,5,5,5,5,2,1,5,5,4,3,4,4,5,4,5,1,77,85,11,13,13
"3547",3547,4,4,3,4,5,2,2,5,1,3,5,5,2,4,4,5,2,3,4,1,68,46,9,11,6
"3548",3548,4,3,1,3,4,5,5,1,5,4,5,2,1,5,5,5,5,5,5,1,74,83,14,11,13
"3549",3549,4,3,3,3,4,3,4,2,1,2,5,4,3,3,3,4,4,3,5,2,65,70,9,10,14
"3550",3550,2,1,3,4,4,2,2,1,1,1,5,4,3,5,1,5,1,1,1,4,51,51,14,13,11
"3551",3551,3,4,2,2,2,4,4,1,2,2,4,2,1,4,3,4,4,4,4,2,58,45,9,13,11
"3552",3552,1,1,4,1,2,1,2,4,1,1,5,1,1,1,3,1,2,4,5,1,42,48,14,10,12
"3553",3553,5,5,4,3,4,3,4,4,2,2,4,4,5,5,5,1,4,5,4,4,77,75,14,8,9
"3554",3554,4,3,2,4,3,2,4,2,2,4,5,5,4,4,1,1,4,4,1,5,64,65,12,8,9
"3555",3555,4,5,5,5,5,5,5,5,3,4,5,5,4,4,4,5,5,5,5,4,92,104,7,4,12
"3556",3556,3,3,2,4,4,3,4,2,1,2,4,3,3,5,3,5,5,1,5,1,63,61,13,6,12
"3557",3557,5,4,3,3,5,2,4,4,1,1,5,4,1,5,1,5,5,1,5,1,65,55,14,7,16
"3558",3558,4,4,2,2,5,1,3,4,1,1,5,5,3,3,4,3,3,5,5,5,68,76,10,9,19
"3559",3559,2,1,1,5,1,1,1,3,1,1,5,1,1,4,1,1,5,4,5,1,45,49,8,10,12
"3560",3560,4,4,4,4,5,4,4,5,2,2,5,3,1,3,4,4,3,4,5,1,71,67,10,8,8
"3561",3561,1,4,5,3,2,1,4,1,1,1,4,2,2,3,3,5,4,1,5,1,53,66,8,8,17
"3562",3562,4,2,2,1,1,1,4,2,1,1,5,1,2,2,4,4,4,3,5,1,50,39,13,10,9
"3563",3563,5,2,1,4,2,1,1,4,2,2,2,3,5,5,2,4,3,3,4,1,56,58,14,8,8
"3564",3564,3,2,1,3,5,2,2,4,1,2,5,4,2,2,3,2,4,3,5,1,56,47,7,9,8
"3565",3565,2,2,3,2,2,2,4,3,1,3,3,2,2,3,2,3,2,2,3,1,47,44,10,11,13
"3566",3566,3,5,3,5,5,1,5,4,1,2,5,5,4,4,4,4,4,4,5,2,75,71,13,5,14
"3567",3567,4,4,4,3,4,3,4,4,3,5,5,4,4,5,5,2,5,5,5,3,81,85,10,13,12
"3568",3568,3,4,2,3,4,2,4,5,2,2,3,4,1,4,4,5,5,5,5,5,72,71,12,9,17
"3569",3569,1,1,3,4,2,1,2,1,1,1,5,4,2,5,3,3,4,2,4,1,50,46,13,7,15
"3570",3570,1,1,3,1,2,2,4,2,1,1,4,3,1,4,3,1,2,4,4,2,46,59,14,9,10
"3571",3571,5,1,1,2,5,5,5,5,4,5,2,5,4,5,4,4,5,5,5,4,81,76,12,9,16
"3572",3572,2,1,4,1,3,4,4,2,1,1,5,4,5,3,2,5,3,2,5,1,58,63,11,12,13
"3573",3573,2,1,2,2,2,4,4,2,2,4,4,4,2,4,2,2,4,2,5,1,55,61,14,12,15
"3574",3574,2,4,1,2,2,2,2,4,1,4,2,2,1,2,2,2,5,3,3,1,47,53,13,13,8
"3575",3575,2,2,1,2,5,1,1,4,1,2,3,4,4,3,3,2,5,4,4,2,55,61,8,11,12
"3576",3576,2,2,3,2,3,2,2,3,1,3,2,4,2,3,3,4,3,2,1,2,49,37,12,13,14
"3577",3577,2,2,2,4,3,3,4,2,3,1,5,4,4,5,3,2,4,4,3,2,62,68,13,7,10
"3578",3578,3,2,1,2,2,1,3,2,1,1,4,3,3,2,4,1,1,4,5,4,49,47,11,10,13
"3579",3579,2,2,3,3,2,2,4,2,1,1,4,4,2,2,1,2,4,4,4,1,50,39,7,9,12
"3580",3580,3,3,4,2,5,4,5,2,2,3,5,4,4,4,4,5,5,4,4,3,75,70,13,8,7
"3581",3581,4,1,2,1,1,2,4,1,1,1,3,2,1,3,1,1,2,1,3,1,36,40,12,13,14
"3582",3582,1,1,3,3,5,2,4,1,1,5,5,5,5,4,5,4,3,4,5,1,67,72,8,11,13
"3583",3583,5,4,4,2,4,4,5,2,2,4,5,4,4,4,5,4,5,5,5,1,78,68,13,12,8
"3584",3584,1,1,5,1,2,1,2,1,1,1,3,3,1,2,2,4,4,1,5,1,42,46,8,8,9
"3585",3585,4,4,1,2,4,2,4,5,2,4,5,4,2,4,3,4,5,4,4,1,68,62,14,7,14
