"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"12501",12501,2,1,3,5,4,5,4,4,2,3,4,4,4,5,4,2,4,1,1,4,66,61,14,7,11
"12502",12502,2,4,4,4,5,2,4,4,2,2,4,5,4,4,4,4,3,4,5,2,72,70,9,13,10
"12503",12503,1,2,5,1,1,5,5,2,1,1,4,5,1,2,4,4,5,1,5,1,56,73,10,14,13
"12504",12504,3,5,4,2,5,5,5,3,5,5,5,5,5,4,4,4,2,5,5,2,83,83,14,5,15
"12505",12505,2,4,5,1,4,5,5,2,2,4,5,4,2,4,4,4,5,3,5,1,71,61,11,9,15
"12506",12506,2,3,2,4,4,4,5,2,2,2,5,5,2,5,2,4,4,2,5,1,65,60,12,9,13
"12507",12507,4,2,3,3,2,4,4,2,1,4,5,4,2,4,3,2,3,4,4,2,62,64,12,10,10
"12508",12508,4,1,1,4,5,2,1,5,1,3,1,3,5,4,2,4,1,4,5,3,59,78,14,8,8
"12509",12509,2,4,4,2,4,4,4,5,2,1,2,2,5,3,4,4,5,4,5,2,68,45,10,11,15
"12510",12510,4,5,4,5,5,5,5,5,5,4,5,5,4,4,4,4,5,5,5,1,89,85,8,5,12
"12511",12511,1,4,3,2,5,2,5,4,1,1,5,2,2,5,5,1,4,4,5,1,62,65,13,9,12
"12512",12512,5,3,3,3,5,3,4,5,2,3,4,5,1,3,3,4,5,5,5,3,74,70,7,10,13
"12513",12513,2,4,1,3,1,2,1,1,1,1,4,1,1,2,3,2,2,4,5,1,42,39,13,11,17
"12514",12514,3,4,1,1,3,3,2,4,1,3,2,4,1,5,3,2,4,3,1,4,54,43,14,11,18
"12515",12515,4,4,2,2,2,3,4,4,1,2,5,4,2,4,1,3,4,4,5,2,62,51,13,10,11
"12516",12516,4,3,4,2,5,4,5,3,3,3,4,5,2,5,3,5,3,4,4,4,75,67,12,8,17
"12517",12517,4,4,2,4,4,5,5,3,1,4,5,5,2,4,4,5,3,2,5,2,73,79,10,9,13
"12518",12518,1,2,2,1,1,3,4,1,1,3,4,1,3,3,2,1,4,4,1,3,45,60,9,10,11
"12519",12519,4,3,1,4,3,5,3,3,2,1,5,4,1,5,3,4,4,4,5,4,68,75,11,9,15
"12520",12520,2,3,2,4,3,4,5,1,1,2,5,4,2,4,2,3,4,3,4,1,59,71,14,5,8
"12521",12521,4,5,4,5,5,4,5,5,2,5,5,2,3,5,5,5,5,4,1,1,80,77,10,6,18
"12522",12522,2,2,5,2,1,4,5,2,1,4,4,5,2,3,3,5,4,3,2,1,60,47,11,8,12
"12523",12523,4,1,5,5,5,5,5,5,1,5,5,5,5,4,4,5,5,5,5,1,85,91,8,4,12
"12524",12524,5,5,4,4,2,4,5,3,5,5,5,5,1,4,5,5,2,2,5,4,80,63,14,9,13
"12525",12525,2,4,4,2,4,5,5,4,2,4,5,2,4,4,5,3,5,4,5,1,74,69,13,13,16
"12526",12526,5,4,5,5,4,5,5,4,4,4,5,5,4,5,3,5,5,4,5,3,89,99,12,4,9
"12527",12527,1,1,5,4,5,4,4,4,1,1,5,5,1,5,4,1,5,1,1,1,59,61,13,7,12
"12528",12528,5,4,4,4,4,5,5,4,1,4,4,5,1,4,5,4,5,4,5,1,78,76,13,13,17
"12529",12529,1,3,5,2,2,5,5,2,4,1,4,2,3,2,3,5,5,4,5,4,67,66,12,9,10
"12530",12530,4,1,1,1,4,1,4,2,1,1,3,4,3,5,1,1,3,1,1,1,43,44,12,13,10
"12531",12531,2,2,5,2,1,5,5,2,2,2,5,1,1,4,3,4,5,2,5,2,60,55,11,6,16
"12532",12532,1,4,2,2,2,2,2,2,1,2,4,1,2,2,4,2,4,4,5,2,50,45,11,9,12
"12533",12533,1,1,5,5,5,5,5,1,1,5,5,3,3,5,1,5,5,5,5,3,74,57,9,9,13
"12534",12534,4,4,1,4,5,3,4,4,1,4,5,4,5,5,3,4,4,4,4,4,76,84,12,7,17
"12535",12535,3,4,4,3,5,4,5,4,1,3,4,4,2,4,4,5,4,4,4,2,73,74,10,11,10
"12536",12536,3,4,5,2,4,5,5,4,4,4,4,4,3,2,2,4,4,4,5,1,73,68,9,5,12
"12537",12537,4,5,4,5,5,5,5,4,4,5,5,5,4,3,4,5,1,5,5,3,86,77,13,7,14
"12538",12538,5,1,4,5,5,3,4,5,5,3,5,5,5,5,5,1,5,4,5,5,85,79,12,9,14
"12539",12539,1,4,2,1,4,4,4,1,1,3,4,4,1,3,5,1,2,4,5,3,57,62,12,12,13
